statement_id,account_id,period_start,period_end,ending_balance,transmitted_at,available_at
STM-00300-202610,ACC-00300,2026-09-09,2026-10-08,264.64,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00300-202611,ACC-00300,2026-10-09,2026-11-08,203.01,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00301-202607,ACC-00301,2026-06-04,2026-07-03,0.00,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00301-202608,ACC-00301,2026-07-04,2026-08-03,1991.99,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00301-202609,ACC-00301,2026-08-04,2026-09-03,1996.93,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00301-202610,ACC-00301,2026-09-04,2026-10-03,2544.53,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00301-202611,ACC-00301,2026-10-04,2026-11-03,0.00,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00302-202607,ACC-00302,2026-06-13,2026-07-12,158.42,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00302-202608,ACC-00302,2026-07-13,2026-08-12,337.11,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00302-202609,ACC-00302,2026-08-13,2026-09-12,229.56,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00302-202610,ACC-00302,2026-09-13,2026-10-12,176.02,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00302-202611,ACC-00302,2026-10-13,2026-11-12,303.68,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00303-202607,ACC-00303,2026-06-26,2026-07-25,1933.65,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00303-202608,ACC-00303,2026-07-26,2026-08-25,1626.87,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00303-202609,ACC-00303,2026-08-26,2026-09-25,2374.08,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00303-202610,ACC-00303,2026-09-26,2026-10-25,2792.50,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00304-202607,ACC-00304,2026-06-09,2026-07-08,678.47,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00304-202608,ACC-00304,2026-07-09,2026-08-08,708.75,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00304-202609,ACC-00304,2026-08-09,2026-09-08,667.67,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00304-202610,ACC-00304,2026-09-09,2026-10-08,565.60,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00304-202611,ACC-00304,2026-10-09,2026-11-08,382.37,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00305-202607,ACC-00305,2026-06-21,2026-07-20,527.37,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00305-202608,ACC-00305,2026-07-21,2026-08-20,506.01,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00305-202609,ACC-00305,2026-08-21,2026-09-20,545.99,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00305-202610,ACC-00305,2026-09-21,2026-10-20,606.84,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00306-202607,ACC-00306,2026-06-09,2026-07-08,803.09,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00306-202608,ACC-00306,2026-07-09,2026-08-08,631.90,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00306-202609,ACC-00306,2026-08-09,2026-09-08,413.12,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00306-202610,ACC-00306,2026-09-09,2026-10-08,374.61,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00306-202611,ACC-00306,2026-10-09,2026-11-08,413.13,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00307-202607,ACC-00307,2026-06-09,2026-07-08,615.85,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00307-202608,ACC-00307,2026-07-09,2026-08-08,533.46,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00307-202609,ACC-00307,2026-08-09,2026-09-08,618.79,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00307-202610,ACC-00307,2026-09-09,2026-10-08,351.74,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00307-202611,ACC-00307,2026-10-09,2026-11-08,463.79,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00308-202607,ACC-00308,2026-06-21,2026-07-20,7894.66,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00308-202608,ACC-00308,2026-07-21,2026-08-20,12868.72,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00308-202609,ACC-00308,2026-08-21,2026-09-20,9698.64,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00308-202610,ACC-00308,2026-09-21,2026-10-20,11612.49,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00309-202607,ACC-00309,2026-06-21,2026-07-20,1211.40,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00309-202608,ACC-00309,2026-07-21,2026-08-20,1192.99,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00309-202609,ACC-00309,2026-08-21,2026-09-20,870.97,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00309-202610,ACC-00309,2026-09-21,2026-10-20,1092.64,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00310-202607,ACC-00310,2026-06-18,2026-07-17,3620.41,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00310-202608,ACC-00310,2026-07-18,2026-08-17,0.00,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00310-202609,ACC-00310,2026-08-18,2026-09-17,5912.31,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00310-202610,ACC-00310,2026-09-18,2026-10-17,3960.89,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00311-202607,ACC-00311,2026-06-13,2026-07-12,2355.62,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00311-202608,ACC-00311,2026-07-13,2026-08-12,1619.23,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00311-202609,ACC-00311,2026-08-13,2026-09-12,2605.69,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00311-202610,ACC-00311,2026-09-13,2026-10-12,2173.25,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00311-202611,ACC-00311,2026-10-13,2026-11-12,2979.84,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00312-202607,ACC-00312,2026-06-13,2026-07-12,6708.70,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00312-202608,ACC-00312,2026-07-13,2026-08-12,7863.11,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00312-202609,ACC-00312,2026-08-13,2026-09-12,6152.10,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00312-202610,ACC-00312,2026-09-13,2026-10-12,5484.49,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00312-202611,ACC-00312,2026-10-13,2026-11-12,6069.69,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00313-202607,ACC-00313,2026-06-09,2026-07-08,388.72,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00313-202608,ACC-00313,2026-07-09,2026-08-08,397.52,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00313-202609,ACC-00313,2026-08-09,2026-09-08,514.58,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00313-202610,ACC-00313,2026-09-09,2026-10-08,411.31,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00313-202611,ACC-00313,2026-10-09,2026-11-08,285.47,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00314-202607,ACC-00314,2026-06-04,2026-07-03,59.69,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00314-202608,ACC-00314,2026-07-04,2026-08-03,164.70,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00314-202609,ACC-00314,2026-08-04,2026-09-03,189.11,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00314-202610,ACC-00314,2026-09-04,2026-10-03,162.64,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00314-202611,ACC-00314,2026-10-04,2026-11-03,0.00,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00315-202607,ACC-00315,2026-06-13,2026-07-12,1261.77,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00315-202608,ACC-00315,2026-07-13,2026-08-12,1782.51,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00315-202609,ACC-00315,2026-08-13,2026-09-12,1346.91,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00315-202610,ACC-00315,2026-09-13,2026-10-12,876.02,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00315-202611,ACC-00315,2026-10-13,2026-11-12,1796.86,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00316-202607,ACC-00316,2026-06-26,2026-07-25,3254.05,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00316-202608,ACC-00316,2026-07-26,2026-08-25,3522.59,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00316-202609,ACC-00316,2026-08-26,2026-09-25,3848.61,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00316-202610,ACC-00316,2026-09-26,2026-10-25,2924.79,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00317-202609,ACC-00317,2026-08-04,2026-09-03,1588.19,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00317-202610,ACC-00317,2026-09-04,2026-10-03,3757.08,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00317-202611,ACC-00317,2026-10-04,2026-11-03,3398.28,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00318-202607,ACC-00318,2026-06-26,2026-07-25,1806.76,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00318-202608,ACC-00318,2026-07-26,2026-08-25,2884.36,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00318-202609,ACC-00318,2026-08-26,2026-09-25,3847.72,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00318-202610,ACC-00318,2026-09-26,2026-10-25,3239.35,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00319-202607,ACC-00319,2026-06-13,2026-07-12,3468.19,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00319-202608,ACC-00319,2026-07-13,2026-08-12,2578.02,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00319-202609,ACC-00319,2026-08-13,2026-09-12,2627.56,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00319-202610,ACC-00319,2026-09-13,2026-10-12,2396.87,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00319-202611,ACC-00319,2026-10-13,2026-11-12,1246.65,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00320-202607,ACC-00320,2026-06-26,2026-07-25,2847.18,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00320-202608,ACC-00320,2026-07-26,2026-08-25,2689.73,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00320-202609,ACC-00320,2026-08-26,2026-09-25,2811.93,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00320-202610,ACC-00320,2026-09-26,2026-10-25,3218.45,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00321-202607,ACC-00321,2026-06-18,2026-07-17,2939.15,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00321-202608,ACC-00321,2026-07-18,2026-08-17,5145.05,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00321-202609,ACC-00321,2026-08-18,2026-09-17,1992.20,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00321-202610,ACC-00321,2026-09-18,2026-10-17,4930.39,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00322-202607,ACC-00322,2026-06-18,2026-07-17,339.71,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00322-202608,ACC-00322,2026-07-18,2026-08-17,453.13,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00322-202609,ACC-00322,2026-08-18,2026-09-17,410.84,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00322-202610,ACC-00322,2026-09-18,2026-10-17,388.39,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00323-202609,ACC-00323,2026-08-18,2026-09-17,4173.34,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00323-202610,ACC-00323,2026-09-18,2026-10-17,4557.14,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00324-202607,ACC-00324,2026-06-13,2026-07-12,43.20,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00324-202608,ACC-00324,2026-07-13,2026-08-12,27.82,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00324-202609,ACC-00324,2026-08-13,2026-09-12,25.87,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00324-202610,ACC-00324,2026-09-13,2026-10-12,37.59,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00324-202611,ACC-00324,2026-10-13,2026-11-12,33.49,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00325-202607,ACC-00325,2026-06-04,2026-07-03,3138.43,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00325-202608,ACC-00325,2026-07-04,2026-08-03,2958.87,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00325-202609,ACC-00325,2026-08-04,2026-09-03,3014.79,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00325-202610,ACC-00325,2026-09-04,2026-10-03,3182.09,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00325-202611,ACC-00325,2026-10-04,2026-11-03,1736.97,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00326-202607,ACC-00326,2026-06-26,2026-07-25,5260.38,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00326-202608,ACC-00326,2026-07-26,2026-08-25,5215.55,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00326-202609,ACC-00326,2026-08-26,2026-09-25,6435.51,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00326-202610,ACC-00326,2026-09-26,2026-10-25,2010.93,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00327-202607,ACC-00327,2026-06-04,2026-07-03,3227.29,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00327-202608,ACC-00327,2026-07-04,2026-08-03,3428.69,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00327-202609,ACC-00327,2026-08-04,2026-09-03,3370.65,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00327-202610,ACC-00327,2026-09-04,2026-10-03,3871.63,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00327-202611,ACC-00327,2026-10-04,2026-11-03,4576.23,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00328-202607,ACC-00328,2026-06-04,2026-07-03,1199.42,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00328-202608,ACC-00328,2026-07-04,2026-08-03,980.35,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00328-202609,ACC-00328,2026-08-04,2026-09-03,958.72,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00328-202610,ACC-00328,2026-09-04,2026-10-03,1483.79,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00328-202611,ACC-00328,2026-10-04,2026-11-03,1304.87,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00329-202607,ACC-00329,2026-06-21,2026-07-20,987.33,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00329-202608,ACC-00329,2026-07-21,2026-08-20,1426.84,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00329-202609,ACC-00329,2026-08-21,2026-09-20,1027.44,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00329-202610,ACC-00329,2026-09-21,2026-10-20,868.18,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00330-202607,ACC-00330,2026-06-13,2026-07-12,1473.72,2026-07-13T04:00:00Z,2026-07-13T04:00:00Z
STM-00330-202608,ACC-00330,2026-07-13,2026-08-12,785.25,2026-08-13T04:00:00Z,2026-08-13T04:00:00Z
STM-00330-202609,ACC-00330,2026-08-13,2026-09-12,1839.63,2026-09-13T04:00:00Z,2026-09-13T04:00:00Z
STM-00330-202610,ACC-00330,2026-09-13,2026-10-12,772.39,2026-10-13T04:00:00Z,2026-10-13T04:00:00Z
STM-00330-202611,ACC-00330,2026-10-13,2026-11-12,1276.47,2026-11-13T05:00:00Z,2026-11-13T05:00:00Z
STM-00331-202607,ACC-00331,2026-06-18,2026-07-17,682.62,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00331-202608,ACC-00331,2026-07-18,2026-08-17,191.31,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00331-202609,ACC-00331,2026-08-18,2026-09-17,915.20,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00331-202610,ACC-00331,2026-09-18,2026-10-17,731.89,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00332-202607,ACC-00332,2026-06-04,2026-07-03,299.63,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00332-202608,ACC-00332,2026-07-04,2026-08-03,194.81,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00332-202609,ACC-00332,2026-08-04,2026-09-03,243.31,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00332-202610,ACC-00332,2026-09-04,2026-10-03,325.27,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00332-202611,ACC-00332,2026-10-04,2026-11-03,253.21,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00333-202607,ACC-00333,2026-06-18,2026-07-17,1304.16,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00333-202608,ACC-00333,2026-07-18,2026-08-17,1245.96,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00333-202609,ACC-00333,2026-08-18,2026-09-17,1191.46,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00333-202610,ACC-00333,2026-09-18,2026-10-17,662.50,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00334-202607,ACC-00334,2026-06-04,2026-07-03,1562.40,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00334-202608,ACC-00334,2026-07-04,2026-08-03,789.05,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00334-202609,ACC-00334,2026-08-04,2026-09-03,2050.93,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00334-202610,ACC-00334,2026-09-04,2026-10-03,1463.46,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00334-202611,ACC-00334,2026-10-04,2026-11-03,948.52,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00335-202607,ACC-00335,2026-06-04,2026-07-03,948.38,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00335-202608,ACC-00335,2026-07-04,2026-08-03,884.78,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00335-202609,ACC-00335,2026-08-04,2026-09-03,552.32,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00335-202610,ACC-00335,2026-09-04,2026-10-03,1059.86,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00335-202611,ACC-00335,2026-10-04,2026-11-03,986.08,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00336-202607,ACC-00336,2026-06-09,2026-07-08,6639.23,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00336-202608,ACC-00336,2026-07-09,2026-08-08,5415.29,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00336-202609,ACC-00336,2026-08-09,2026-09-08,2540.30,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00336-202610,ACC-00336,2026-09-09,2026-10-08,4696.94,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00336-202611,ACC-00336,2026-10-09,2026-11-08,6577.91,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00337-202607,ACC-00337,2026-06-09,2026-07-08,635.94,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00337-202608,ACC-00337,2026-07-09,2026-08-08,693.84,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00337-202609,ACC-00337,2026-08-09,2026-09-08,663.82,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00337-202610,ACC-00337,2026-09-09,2026-10-08,350.69,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00337-202611,ACC-00337,2026-10-09,2026-11-08,646.95,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00338-202607,ACC-00338,2026-06-09,2026-07-08,5453.15,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00338-202608,ACC-00338,2026-07-09,2026-08-08,4827.80,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00338-202609,ACC-00338,2026-08-09,2026-09-08,7150.73,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00338-202610,ACC-00338,2026-09-09,2026-10-08,4642.27,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00338-202611,ACC-00338,2026-10-09,2026-11-08,6983.62,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00339-202607,ACC-00339,2026-06-21,2026-07-20,900.10,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00339-202608,ACC-00339,2026-07-21,2026-08-20,1122.98,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00339-202609,ACC-00339,2026-08-21,2026-09-20,545.41,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00339-202610,ACC-00339,2026-09-21,2026-10-20,1065.52,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00340-202607,ACC-00340,2026-06-18,2026-07-17,548.78,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00340-202608,ACC-00340,2026-07-18,2026-08-17,791.59,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00340-202609,ACC-00340,2026-08-18,2026-09-17,577.88,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00340-202610,ACC-00340,2026-09-18,2026-10-17,812.05,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00341-202607,ACC-00341,2026-06-26,2026-07-25,1343.69,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00341-202608,ACC-00341,2026-07-26,2026-08-25,1025.86,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00341-202609,ACC-00341,2026-08-26,2026-09-25,1339.75,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00341-202610,ACC-00341,2026-09-26,2026-10-25,914.62,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00342-202607,ACC-00342,2026-06-26,2026-07-25,1424.50,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00342-202608,ACC-00342,2026-07-26,2026-08-25,1774.82,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00342-202609,ACC-00342,2026-08-26,2026-09-25,0.00,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00342-202610,ACC-00342,2026-09-26,2026-10-25,1241.68,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00343-202607,ACC-00343,2026-06-09,2026-07-08,1126.51,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
STM-00343-202608,ACC-00343,2026-07-09,2026-08-08,1150.88,2026-08-09T04:00:00Z,2026-08-09T04:00:00Z
STM-00343-202609,ACC-00343,2026-08-09,2026-09-08,962.58,2026-09-09T04:00:00Z,2026-09-09T04:00:00Z
STM-00343-202610,ACC-00343,2026-09-09,2026-10-08,1328.00,2026-10-09T04:00:00Z,2026-10-09T04:00:00Z
STM-00343-202611,ACC-00343,2026-10-09,2026-11-08,1049.54,2026-11-09T05:00:00Z,2026-11-09T05:00:00Z
STM-00344-202607,ACC-00344,2026-06-04,2026-07-03,910.57,2026-07-04T04:00:00Z,2026-07-04T04:00:00Z
STM-00344-202608,ACC-00344,2026-07-04,2026-08-03,1011.81,2026-08-04T04:00:00Z,2026-08-04T04:00:00Z
STM-00344-202609,ACC-00344,2026-08-04,2026-09-03,1462.70,2026-09-04T04:00:00Z,2026-09-04T04:00:00Z
STM-00344-202610,ACC-00344,2026-09-04,2026-10-03,1406.76,2026-10-04T04:00:00Z,2026-10-04T04:00:00Z
STM-00344-202611,ACC-00344,2026-10-04,2026-11-03,854.41,2026-11-04T05:00:00Z,2026-11-04T05:00:00Z
STM-00345-202607,ACC-00345,2026-06-21,2026-07-20,1020.37,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00345-202608,ACC-00345,2026-07-21,2026-08-20,1566.79,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00345-202609,ACC-00345,2026-08-21,2026-09-20,1622.84,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00345-202610,ACC-00345,2026-09-21,2026-10-20,520.38,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00346-202607,ACC-00346,2026-06-21,2026-07-20,687.32,2026-07-21T04:00:00Z,2026-07-21T04:00:00Z
STM-00346-202608,ACC-00346,2026-07-21,2026-08-20,458.06,2026-08-21T04:00:00Z,2026-08-21T04:00:00Z
STM-00346-202609,ACC-00346,2026-08-21,2026-09-20,611.82,2026-09-21T04:00:00Z,2026-09-21T04:00:00Z
STM-00346-202610,ACC-00346,2026-09-21,2026-10-20,578.06,2026-10-21T04:00:00Z,2026-10-21T04:00:00Z
STM-00347-202607,ACC-00347,2026-06-18,2026-07-17,1267.65,2026-07-18T04:00:00Z,2026-07-18T04:00:00Z
STM-00347-202608,ACC-00347,2026-07-18,2026-08-17,1742.65,2026-08-18T04:00:00Z,2026-08-18T04:00:00Z
STM-00347-202609,ACC-00347,2026-08-18,2026-09-17,1357.82,2026-09-18T04:00:00Z,2026-09-18T04:00:00Z
STM-00347-202610,ACC-00347,2026-09-18,2026-10-17,1205.09,2026-10-18T04:00:00Z,2026-10-18T04:00:00Z
STM-00348-202607,ACC-00348,2026-06-26,2026-07-25,1181.83,2026-07-26T04:00:00Z,2026-07-26T04:00:00Z
STM-00348-202608,ACC-00348,2026-07-26,2026-08-25,2252.61,2026-08-26T04:00:00Z,2026-08-26T04:00:00Z
STM-00348-202609,ACC-00348,2026-08-26,2026-09-25,2395.91,2026-09-26T04:00:00Z,2026-09-26T04:00:00Z
STM-00348-202610,ACC-00348,2026-09-26,2026-10-25,1319.17,2026-10-26T04:00:00Z,2026-10-26T04:00:00Z
STM-00349-202607,ACC-00349,2026-06-09,2026-07-08,2000.74,2026-07-09T04:00:00Z,2026-07-09T04:00:00Z
