account_id,customer_id,product_code,opened_at,credit_limit,annual_fee,annual_fee_posting_month,statement_closing_day,status,purchase_apr,rewards_balance,rewards_unit,available_at
ACC-01019,CUS-01019,VOYAGER,2013-08-31,7200,95.00,8,12,open,24.49,84301,miles,2013-08-31T14:00:00Z
ACC-01020,CUS-01020,EVERYDAY_CASH,2015-12-13,11700,0.00,,8,open,24.49,381,cash_back,2015-12-13T15:00:00Z
ACC-01021,CUS-01021,EVERYDAY_CASH,2015-01-30,10100,0.00,,3,open,24.49,488,cash_back,2015-01-30T15:00:00Z
ACC-01022,CUS-01022,EVERYDAY_CASH,2004-05-04,7000,0.00,,20,open,24.49,575,cash_back,2004-05-04T14:00:00Z
ACC-01023,CUS-01023,EVERYDAY_CASH,2001-01-03,5800,0.00,,25,open,24.49,491,cash_back,2001-01-03T15:00:00Z
ACC-01024,CUS-01024,VOYAGER,1999-10-04,8200,95.00,10,25,open,24.49,7759,miles,1999-10-04T14:00:00Z
ACC-01025,CUS-01025,FOUNDATION,2008-11-14,300,0.00,,25,open,28.49,78,cash_back,2008-11-14T15:00:00Z
ACC-01026,CUS-01026,EVERYDAY_CASH,2004-04-12,10600,0.00,,25,open,24.49,526,cash_back,2004-04-12T14:00:00Z
ACC-01027,CUS-01027,VOYAGER,2005-05-02,10400,95.00,5,17,open,24.49,25359,miles,2005-05-02T14:00:00Z
ACC-01028,CUS-01028,FOUNDATION,2014-08-17,400,0.00,,20,open,28.49,565,cash_back,2014-08-17T14:00:00Z
ACC-01029,CUS-01029,SUMMIT,2020-04-22,15000,450.00,4,25,open,25.99,74268,miles,2020-04-22T14:00:00Z
ACC-01030,CUS-01030,EVERYDAY_CASH,2019-09-11,6500,0.00,,17,open,24.49,350,cash_back,2019-09-11T14:00:00Z
ACC-01031,CUS-01031,EVERYDAY_CASH,1999-08-29,9200,0.00,,20,open,24.49,553,cash_back,1999-08-29T14:00:00Z
ACC-01032,CUS-01032,VOYAGER,2007-07-16,14800,95.00,7,12,open,24.49,49479,miles,2007-07-16T14:00:00Z
ACC-01033,CUS-01033,EVERYDAY_CASH,2017-11-03,4700,0.00,,17,open,24.49,555,cash_back,2017-11-03T14:00:00Z
ACC-01034,CUS-01034,EVERYDAY_CASH,2002-03-12,4700,0.00,,20,open,24.49,537,cash_back,2002-03-12T15:00:00Z
ACC-01035,CUS-01035,EVERYDAY_CASH,2016-05-03,5100,0.00,,3,open,24.49,51,cash_back,2016-05-03T14:00:00Z
ACC-01036,CUS-01036,SUMMIT,2013-12-04,31600,450.00,12,25,open,25.99,22458,miles,2013-12-04T15:00:00Z
ACC-01037,CUS-01037,EVERYDAY_CASH,2001-02-27,10900,0.00,,3,open,24.49,424,cash_back,2001-02-27T15:00:00Z
ACC-01038,CUS-01038,SUMMIT,2012-02-13,25500,450.00,2,3,open,25.99,43168,miles,2012-02-13T15:00:00Z
ACC-01039,CUS-01039,EVERYDAY_CASH,2014-06-12,2700,0.00,,3,open,24.49,591,cash_back,2014-06-12T14:00:00Z
ACC-01040,CUS-01040,SUMMIT,2016-04-05,14800,450.00,4,12,open,25.99,7715,miles,2016-04-05T14:00:00Z
ACC-01041,CUS-01041,EVERYDAY_CASH,2007-02-24,5500,0.00,,17,open,24.49,264,cash_back,2007-02-24T15:00:00Z
ACC-01042,CUS-01042,FOUNDATION,2001-05-30,600,0.00,,17,open,28.49,452,cash_back,2001-05-30T14:00:00Z
ACC-01043,CUS-01043,EVERYDAY_CASH,2006-06-24,4000,0.00,,25,open,24.49,447,cash_back,2006-06-24T14:00:00Z
ACC-01044,CUS-01044,VOYAGER,2004-12-30,7500,95.00,12,12,open,24.49,89233,miles,2004-12-30T15:00:00Z
ACC-01045,CUS-01045,EVERYDAY_CASH,2017-01-09,5300,0.00,,3,open,24.49,15,cash_back,2017-01-09T15:00:00Z
ACC-01046,CUS-01046,VOYAGER,2003-05-24,10200,95.00,5,12,open,24.49,52613,miles,2003-05-24T14:00:00Z
ACC-01047,CUS-01047,EVERYDAY_CASH,2018-03-31,10000,0.00,,17,open,24.49,101,cash_back,2018-03-31T14:00:00Z
ACC-01048,CUS-01048,VOYAGER,2026-05-30,8400,95.00,5,25,open,24.49,74973,miles,2026-05-30T14:00:00Z
ACC-01049,CUS-01049,VOYAGER,1999-07-26,15600,95.00,7,12,open,24.49,39110,miles,1999-07-26T14:00:00Z
ACC-01050,CUS-01050,FOUNDATION,2012-05-29,1300,0.00,,25,open,28.49,13,cash_back,2012-05-29T14:00:00Z
ACC-01051,CUS-01051,EVERYDAY_CASH,2003-06-11,3500,0.00,,12,open,24.49,107,cash_back,2003-06-11T14:00:00Z
ACC-01052,CUS-01052,SUMMIT,2016-06-22,24100,450.00,6,12,open,25.99,81422,miles,2016-06-22T14:00:00Z
ACC-01053,CUS-01053,VOYAGER,2026-07-12,13300,95.00,7,12,open,24.49,44651,miles,2026-07-12T14:00:00Z
ACC-01054,CUS-01054,EVERYDAY_CASH,2020-06-11,7700,0.00,,25,open,24.49,40,cash_back,2020-06-11T14:00:00Z
ACC-01055,CUS-01055,VOYAGER,2026-07-07,17300,95.00,7,17,open,24.49,5122,miles,2026-07-07T14:00:00Z
ACC-01056,CUS-01056,VOYAGER,2015-06-10,9500,95.00,6,3,open,24.49,12722,miles,2015-06-10T14:00:00Z
ACC-01057,CUS-01057,EVERYDAY_CASH,2018-05-05,7100,0.00,,3,open,24.49,110,cash_back,2018-05-05T14:00:00Z
ACC-01058,CUS-01058,VOYAGER,2013-10-27,17400,95.00,10,12,open,24.49,32086,miles,2013-10-27T14:00:00Z
ACC-01059,CUS-01059,VOYAGER,2021-10-18,19800,95.00,10,25,open,24.49,75374,miles,2021-10-18T14:00:00Z
ACC-01060,CUS-01060,VOYAGER,2024-01-22,16300,95.00,1,3,open,24.49,15169,miles,2024-01-22T15:00:00Z
ACC-01061,CUS-01061,EVERYDAY_CASH,2020-08-10,7600,0.00,,17,open,24.49,555,cash_back,2020-08-10T14:00:00Z
ACC-01062,CUS-01062,VOYAGER,2009-06-02,18700,95.00,6,8,open,24.49,70076,miles,2009-06-02T14:00:00Z
ACC-01063,CUS-01063,EVERYDAY_CASH,2003-09-07,7900,0.00,,3,open,24.49,69,cash_back,2003-09-07T14:00:00Z
ACC-01064,CUS-01064,EVERYDAY_CASH,2024-01-28,1900,0.00,,12,open,24.49,76,cash_back,2024-01-28T15:00:00Z
ACC-01065,CUS-01065,EVERYDAY_CASH,2019-12-06,9000,0.00,,20,open,24.49,413,cash_back,2019-12-06T15:00:00Z
ACC-01066,CUS-01066,EVERYDAY_CASH,2022-04-23,11100,0.00,,20,open,24.49,466,cash_back,2022-04-23T14:00:00Z
ACC-01067,CUS-01067,FOUNDATION,2016-08-23,1100,0.00,,25,open,28.49,457,cash_back,2016-08-23T14:00:00Z
ACC-01068,CUS-01068,EVERYDAY_CASH,2013-12-03,10600,0.00,,20,open,24.49,571,cash_back,2013-12-03T15:00:00Z
ACC-01069,CUS-01069,EVERYDAY_CASH,2024-07-30,5200,0.00,,20,open,24.49,256,cash_back,2024-07-30T14:00:00Z
ACC-01070,CUS-01070,VOYAGER,2020-05-15,8400,95.00,5,25,open,24.49,23760,miles,2020-05-15T14:00:00Z
ACC-01071,CUS-01071,EVERYDAY_CASH,2011-02-08,4700,0.00,,25,open,24.49,88,cash_back,2011-02-08T15:00:00Z
ACC-01072,CUS-01072,EVERYDAY_CASH,2005-12-03,1700,0.00,,25,open,24.49,486,cash_back,2005-12-03T15:00:00Z
ACC-01073,CUS-01073,SUMMIT,2013-01-12,27800,450.00,1,3,open,25.99,7895,miles,2013-01-12T15:00:00Z
ACC-01074,CUS-01074,EVERYDAY_CASH,2002-07-01,1800,0.00,,20,open,24.49,100,cash_back,2002-07-01T14:00:00Z
ACC-01075,CUS-01075,EVERYDAY_CASH,2016-01-03,5200,0.00,,17,open,24.49,521,cash_back,2016-01-03T15:00:00Z
ACC-01076,CUS-01076,EVERYDAY_CASH,2003-04-19,4800,0.00,,17,open,24.49,486,cash_back,2003-04-19T14:00:00Z
ACC-01077,CUS-01077,VOYAGER,2020-08-24,18000,95.00,8,12,open,24.49,3244,miles,2020-08-24T14:00:00Z
ACC-01078,CUS-01078,EVERYDAY_CASH,2021-10-12,4000,0.00,,3,open,24.49,515,cash_back,2021-10-12T14:00:00Z
ACC-01079,CUS-01079,EVERYDAY_CASH,2008-09-13,8800,0.00,,12,open,24.49,514,cash_back,2008-09-13T14:00:00Z
ACC-01080,CUS-01080,EVERYDAY_CASH,2011-11-02,1700,0.00,,12,open,24.49,129,cash_back,2011-11-02T14:00:00Z
ACC-01081,CUS-01081,FOUNDATION,2002-01-13,700,0.00,,8,open,28.49,570,cash_back,2002-01-13T15:00:00Z
ACC-01082,CUS-01082,EVERYDAY_CASH,2026-01-30,10900,0.00,,25,open,24.49,130,cash_back,2026-01-30T15:00:00Z
ACC-01083,CUS-01083,VOYAGER,2019-12-08,12900,95.00,12,17,open,24.49,52294,miles,2019-12-08T15:00:00Z
ACC-01084,CUS-01084,VOYAGER,2016-10-16,15100,95.00,10,12,open,24.49,86474,miles,2016-10-16T14:00:00Z
ACC-01085,CUS-01085,FOUNDATION,2013-03-22,900,0.00,,25,open,28.49,269,cash_back,2013-03-22T14:00:00Z
ACC-01086,CUS-01086,EVERYDAY_CASH,2007-12-25,5900,0.00,,17,open,24.49,19,cash_back,2007-12-25T15:00:00Z
ACC-01087,CUS-01087,EVERYDAY_CASH,2011-05-04,5400,0.00,,25,open,24.49,401,cash_back,2011-05-04T14:00:00Z
ACC-01088,CUS-01088,EVERYDAY_CASH,2007-01-31,9000,0.00,,8,open,24.49,499,cash_back,2007-01-31T15:00:00Z
ACC-01089,CUS-01089,EVERYDAY_CASH,2000-09-18,3800,0.00,,3,open,24.49,484,cash_back,2000-09-18T14:00:00Z
ACC-01090,CUS-01090,EVERYDAY_CASH,2010-03-07,9300,0.00,,20,open,24.49,59,cash_back,2010-03-07T15:00:00Z
ACC-01091,CUS-01091,SUMMIT,2015-08-21,10000,450.00,8,25,open,25.99,5638,miles,2015-08-21T14:00:00Z
ACC-01092,CUS-01092,EVERYDAY_CASH,2019-07-11,10900,0.00,,3,open,24.49,314,cash_back,2019-07-11T14:00:00Z
ACC-01093,CUS-01093,FOUNDATION,2011-03-17,1100,0.00,,3,open,28.49,267,cash_back,2011-03-17T14:00:00Z
ACC-01094,CUS-01094,EVERYDAY_CASH,2001-02-06,3100,0.00,,20,open,24.49,527,cash_back,2001-02-06T15:00:00Z
ACC-01095,CUS-01095,EVERYDAY_CASH,2019-10-01,5000,0.00,,3,open,24.49,15,cash_back,2019-10-01T14:00:00Z
ACC-01096,CUS-01096,EVERYDAY_CASH,2004-10-16,6000,0.00,,8,open,24.49,360,cash_back,2004-10-16T14:00:00Z
ACC-01097,CUS-01097,FOUNDATION,2018-12-11,1200,0.00,,8,open,28.49,437,cash_back,2018-12-11T15:00:00Z
ACC-01098,CUS-01098,VOYAGER,2020-06-01,11100,95.00,6,17,open,24.49,18740,miles,2020-06-01T14:00:00Z
ACC-01099,CUS-01099,EVERYDAY_CASH,2021-12-30,2400,0.00,,25,open,24.49,492,cash_back,2021-12-30T15:00:00Z
ACC-01100,CUS-01100,FOUNDATION,2006-05-02,900,0.00,,8,open,28.49,270,cash_back,2006-05-02T14:00:00Z
ACC-01101,CUS-01101,EVERYDAY_CASH,2016-01-25,10500,0.00,,12,open,24.49,497,cash_back,2016-01-25T15:00:00Z
ACC-01102,CUS-01102,VOYAGER,2007-09-04,10700,95.00,9,12,open,24.49,57892,miles,2007-09-04T14:00:00Z
ACC-01103,CUS-01103,EVERYDAY_CASH,2017-08-25,6900,0.00,,17,open,24.49,281,cash_back,2017-08-25T14:00:00Z
ACC-01104,CUS-01104,EVERYDAY_CASH,2003-07-22,11100,0.00,,20,open,24.49,123,cash_back,2003-07-22T14:00:00Z
ACC-01105,CUS-01105,EVERYDAY_CASH,2006-07-20,10000,0.00,,17,open,24.49,197,cash_back,2006-07-20T14:00:00Z
ACC-01106,CUS-01106,SUMMIT,2015-01-02,27400,450.00,1,17,open,25.99,2878,miles,2015-01-02T15:00:00Z
ACC-01107,CUS-01107,FOUNDATION,2006-08-14,400,0.00,,20,open,28.49,416,cash_back,2006-08-14T14:00:00Z
ACC-01108,CUS-01108,EVERYDAY_CASH,2016-04-19,6900,0.00,,3,open,24.49,104,cash_back,2016-04-19T14:00:00Z
ACC-01109,CUS-01109,EVERYDAY_CASH,2013-09-21,8900,0.00,,17,open,24.49,577,cash_back,2013-09-21T14:00:00Z
ACC-01110,CUS-01110,EVERYDAY_CASH,2013-05-16,4500,0.00,,12,open,24.49,111,cash_back,2013-05-16T14:00:00Z
ACC-01111,CUS-01111,VOYAGER,2016-09-25,16500,95.00,9,3,open,24.49,64487,miles,2016-09-25T14:00:00Z
ACC-01112,CUS-01112,FOUNDATION,2011-10-21,1200,0.00,,17,open,28.49,153,cash_back,2011-10-21T14:00:00Z
ACC-01113,CUS-01113,FOUNDATION,2026-09-02,900,0.00,,12,open,28.49,105,cash_back,2026-09-02T14:00:00Z
ACC-01114,CUS-01114,VOYAGER,2026-08-17,15700,95.00,8,25,open,24.49,52808,miles,2026-08-17T14:00:00Z
ACC-01115,CUS-01115,EVERYDAY_CASH,2019-07-11,8200,0.00,,8,open,24.49,249,cash_back,2019-07-11T14:00:00Z
ACC-01116,CUS-01116,EVERYDAY_CASH,2009-06-30,7900,0.00,,3,open,24.49,411,cash_back,2009-06-30T14:00:00Z
ACC-01117,CUS-01117,EVERYDAY_CASH,1999-06-14,5800,0.00,,25,open,24.49,123,cash_back,1999-06-14T14:00:00Z
ACC-01118,CUS-01118,EVERYDAY_CASH,2017-12-25,7100,0.00,,25,open,24.49,397,cash_back,2017-12-25T15:00:00Z
ACC-01119,CUS-01119,EVERYDAY_CASH,2026-05-09,5700,0.00,,20,open,24.49,42,cash_back,2026-05-09T14:00:00Z
ACC-01120,CUS-01120,SUMMIT,2021-01-13,25600,450.00,1,12,open,25.99,20095,miles,2021-01-13T15:00:00Z
ACC-01121,CUS-01121,VOYAGER,2009-08-07,19800,95.00,8,20,open,24.49,50156,miles,2009-08-07T14:00:00Z
ACC-01122,CUS-01122,EVERYDAY_CASH,2022-09-06,2300,0.00,,3,open,24.49,151,cash_back,2022-09-06T14:00:00Z
ACC-01123,CUS-01123,VOYAGER,2015-06-09,6800,95.00,6,3,open,24.49,84098,miles,2015-06-09T14:00:00Z
ACC-01124,CUS-01124,FOUNDATION,2009-04-18,600,0.00,,20,open,28.49,180,cash_back,2009-04-18T14:00:00Z
ACC-01125,CUS-01125,SUMMIT,2026-08-02,30900,450.00,8,17,open,25.99,13209,miles,2026-08-02T14:00:00Z
ACC-01126,CUS-01126,FOUNDATION,2000-10-10,500,0.00,,3,open,28.49,55,cash_back,2000-10-10T14:00:00Z
ACC-01127,CUS-01127,EVERYDAY_CASH,2019-09-03,1600,0.00,,8,open,24.49,423,cash_back,2019-09-03T14:00:00Z
ACC-01128,CUS-01128,VOYAGER,2023-04-18,19000,95.00,4,12,open,24.49,24866,miles,2023-04-18T14:00:00Z
ACC-01129,CUS-01129,SUMMIT,2007-09-24,24700,450.00,9,3,open,25.99,77307,miles,2007-09-24T14:00:00Z
ACC-01130,CUS-01130,VOYAGER,1999-10-22,5500,95.00,10,17,open,24.49,58679,miles,1999-10-22T14:00:00Z
ACC-01131,CUS-01131,FOUNDATION,2019-09-09,1100,0.00,,8,open,28.49,39,cash_back,2019-09-09T14:00:00Z
ACC-01132,CUS-01132,SUMMIT,2026-03-27,18800,450.00,3,3,open,25.99,88873,miles,2026-03-27T14:00:00Z
ACC-01133,CUS-01133,VOYAGER,2011-05-01,5100,95.00,5,25,open,24.49,36257,miles,2011-05-01T14:00:00Z
ACC-01134,CUS-01134,VOYAGER,2022-03-18,9600,95.00,3,8,open,24.49,49977,miles,2022-03-18T14:00:00Z
ACC-01135,CUS-01135,EVERYDAY_CASH,2021-06-01,3000,0.00,,20,open,24.49,519,cash_back,2021-06-01T14:00:00Z
ACC-01136,CUS-01136,VOYAGER,2005-08-03,5200,95.00,8,8,open,24.49,46981,miles,2005-08-03T14:00:00Z
ACC-01137,CUS-01137,SUMMIT,2006-09-22,34700,450.00,9,3,open,25.99,36690,miles,2006-09-22T14:00:00Z
ACC-01138,CUS-01138,FOUNDATION,2006-10-09,600,0.00,,17,open,28.49,6,cash_back,2006-10-09T14:00:00Z
ACC-01139,CUS-01139,VOYAGER,2015-07-25,14400,95.00,7,12,open,24.49,823,miles,2015-07-25T14:00:00Z
ACC-01140,CUS-01140,VOYAGER,2008-05-19,16300,95.00,5,3,open,24.49,33716,miles,2008-05-19T14:00:00Z
ACC-01141,CUS-01141,EVERYDAY_CASH,2000-11-28,2800,0.00,,3,open,24.49,540,cash_back,2000-11-28T15:00:00Z
ACC-01142,CUS-01142,EVERYDAY_CASH,2011-02-26,4800,0.00,,8,open,24.49,507,cash_back,2011-02-26T15:00:00Z
ACC-01143,CUS-01143,VOYAGER,2025-12-30,8200,95.00,12,25,open,24.49,83553,miles,2025-12-30T15:00:00Z
ACC-01144,CUS-01144,EVERYDAY_CASH,2019-05-19,5800,0.00,,25,open,24.49,373,cash_back,2019-05-19T14:00:00Z
ACC-01145,CUS-01145,VOYAGER,2012-12-03,13000,95.00,12,25,open,24.49,40461,miles,2012-12-03T15:00:00Z
ACC-01146,CUS-01146,VOYAGER,2013-03-17,14000,95.00,3,25,open,24.49,71344,miles,2013-03-17T14:00:00Z
ACC-01147,CUS-01147,FOUNDATION,2009-06-03,300,0.00,,20,open,28.49,218,cash_back,2009-06-03T14:00:00Z
ACC-01148,CUS-01148,VOYAGER,2007-06-08,14800,95.00,6,12,open,24.49,2211,miles,2007-06-08T14:00:00Z
ACC-01149,CUS-01149,VOYAGER,2005-07-17,17600,95.00,7,8,open,24.49,670,miles,2005-07-17T14:00:00Z
ACC-01150,CUS-01150,EVERYDAY_CASH,2008-06-19,2800,0.00,,12,open,24.49,320,cash_back,2008-06-19T14:00:00Z
ACC-90001,CUS-90001,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90002,CUS-90002,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90003,CUS-90003,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90004,CUS-90004,EVERYDAY_CASH,2020-09-10,10000,0.00,,20,open,24.49,100,cash_back,2020-09-10T14:00:00Z
ACC-90005,CUS-90005,EVERYDAY_CASH,2026-02-15,10000,0.00,,20,open,24.49,100,cash_back,2026-02-15T15:00:00Z
ACC-90006,CUS-90006,VOYAGER,2020-08-01,10000,95.00,8,20,open,24.49,15000,miles,2020-08-01T14:00:00Z
ACC-90007,CUS-90007,VOYAGER,2020-08-01,10000,95.00,8,20,open,24.49,48200,miles,2020-08-01T14:00:00Z
ACC-90008,CUS-90008,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90009,CUS-90009,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90010,CUS-90010,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90011,CUS-90011,VOYAGER,2023-04-01,10000,95.00,4,20,open,24.49,15000,miles,2023-04-01T14:00:00Z
ACC-90012,CUS-90012,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90013,CUS-90013,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90014,CUS-90014,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90015,CUS-90015,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90016,CUS-90016,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90017,CUS-90017,VOYAGER,2020-08-01,10000,95.00,8,20,open,24.49,15000,miles,2020-08-01T14:00:00Z
ACC-90018,CUS-90018,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90019,CUS-90019,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90020,CUS-90020,SUMMIT,2020-08-01,10000,450.00,8,20,open,25.99,15000,miles,2020-08-01T14:00:00Z
ACC-90021,CUS-90021,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90022,CUS-90022,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
ACC-90023,CUS-90023,EVERYDAY_CASH,2020-08-01,10000,0.00,,20,open,24.49,100,cash_back,2020-08-01T14:00:00Z
