qa_review_id,interaction_id,reviewer_id,reviewed_at,selected_by,verdict,category,notes,available_at
QA-C-00288,INT-0309114,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00289,INT-0091883,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00290,INT-0793110,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00291,INT-0133385,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00292,INT-0476710,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00293,INT-0012333,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00294,INT-0824412,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00295,INT-0346554,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00296,INT-0094559,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00297,INT-0523022,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00298,INT-0368389,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00299,INT-0323070,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00300,INT-0533372,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00301,INT-0827662,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00302,INT-0403034,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00303,INT-0689782,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00304,INT-0126558,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00305,INT-0012226,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00306,INT-0290707,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00307,INT-0396422,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00308,INT-0870232,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00309,INT-0259975,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00310,INT-0941021,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00311,INT-0223346,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00312,INT-0747195,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00313,INT-0866169,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00314,INT-0132469,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00315,INT-0897167,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00316,INT-0697844,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00317,INT-0204709,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00318,INT-0325477,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00319,INT-0793381,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00320,INT-0311279,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00321,INT-0770437,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00322,INT-0338383,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00323,INT-0130951,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00324,INT-0523264,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00325,INT-0405260,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00326,INT-0834805,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00327,INT-0486225,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00328,INT-0641837,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00329,INT-0468768,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00330,INT-0341662,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00331,INT-0776951,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00332,INT-0790023,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00333,INT-0306442,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00334,INT-0078695,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00335,INT-0878751,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00336,INT-0626532,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00337,INT-0300592,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00338,INT-0935042,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00339,INT-0051419,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00340,INT-0953594,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00341,INT-0079009,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00342,INT-0475159,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00343,INT-0601821,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00344,INT-0765910,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00345,INT-0190077,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
QA-C-00346,INT-0625756,R-C,2026-09-30T23:00:00Z,random,no_error,MC-03,legacy historical QA label,2026-09-30T23:00:00Z
